,glottocode,name,isocodes,macroarea,latitude,longitude
11340,ngge1241,Nggem,nbq,Papunesia,-3.62735,139.011
11341,nggw1242,Nggwahyi,ngx,Africa,10.6058,12.9234
11343,ngie1242,Ngie,ngj,Africa,5.93852,9.79389
11344,ngie1241,Ngiemboon,nnh,Africa,5.56777,10.1266
11345,ngil1242,Ngile,jle,Africa,10.7194,29.997
11347,ngin1244,Ngindo,nnq,Africa,-9.78145,37.9832
11351,ngit1239,Ngiti,niy,Africa,1.30455,30.2242
11353,ngiz1242,Ngizim,ngi,Africa,12.1051,11.0178
11354,ngka1235,Ngkâlmpw Kanum,kcd,Papunesia,-8.87044,140.818
11371,ngom1270,Ngom,nra,Africa,0.882925,14.1345
11373,ngom1272,Ngomba,jgo,Africa,5.63067,10.237
11374,ngom1271,Ngombale,nla,Africa,5.70306,10.1446
11376,bang1347,Ngombe-Bangandu,bgf,Africa,2.18716,14.7506
11377,ngom1265,Ngombe (Central African Republic),nmj,Africa,3.90658,15.2154
11378,ngom1268,Ngombe (Democratic Republic of Congo),ngc,Africa,1.45357,20.14148
11381,ngon1275,Ngong,nnx,Africa,8.78874,13.42855
11382,ngon1267,Ngongo,noq,Africa,-5.5,18.2
11385,ngon1269,Ngoni,ngo,Africa,-11.7794,37.4118
11394,ngos1238,Ngoshie,nsh,Africa,6.04616,9.83193
11401,ngul1247,Ngul,nlo,Africa,-4.09816,19.5129
11402,ngul1246,Ngulu,ngp,Africa,-5.79734,37.6823
11403,ngul1236,Nguluwan,nuw,Papunesia,5.31191,162.984
11405,ngum1255,Ngumbi,nui,Africa,1.72096,9.73613
11409,ngun1270,Ngundi,ndn,Africa,1.63917,16.125
11411,ngun1266,Ngundu,nue,Africa,4.88628,20.4218
11413,ngun1272,Ngungwel,ngz,Africa,-1.82055,15.6218
11415,nguo1239,Nguôn,nuo,Eurasia,17.7243,105.932
11417,ngur1261,Ngura,nbx,Australia,-29.2411,143.216
11420,ngur1263,Ngurimi,ngq,Africa,-1.8485,34.6173
11421,ngur1260,Ngurmbur,nrx,Australia,-12.6483,132.508
11424,ngwa1251,Ngwaba,ngw,Africa,10.0921,12.7942
11427,ngwe1238,Ngwe,nwe,Africa,5.49787,9.9028
11429,ngwo1241,Ngwo,ngn,Africa,6.17739,9.84369
11431,nhan1238,Nhanda,nha,Australia,-27.42523643,114.2680442
11433,nhen1239,Nhengatu,yrl,South America,1.04503,-66.9646
11437,nhuw1239,Nhuwala,nhf,Australia,-21.38154,115.74542
11442,nias1242,Nias,nia,Papunesia,0.90691,97.4961
11445,nica1252,Nicaragua Creole English,bzk,North America,12.4402,-83.7386
11446,nica1238,Nicaraguan Sign Language,ncs,North America,12.2509,-86.3399
11452,niel1243,Niellim,nie,Africa,9.70362,17.81346
11457,nige1255,Nigeria Mambila,mzk,Africa,6.69736,11.3161
11458,nige1253,Nigerian Fulfulde,fuv,Africa,10.9972,11.1188
11459,nige1257,Nigerian Pidgin,pcm,Africa,9.65873,4.21068
11460,nige1240,Nigerian Sign Language,nsi,Africa,6.49997,3.16664
11463,niha1238,Nihali,nll,Eurasia,21.1886,76.3318
11464,niii1240,Nii,nii,Papunesia,-5.763,144.518
11466,nija1242,Nijadali,nad,Australia,-22.85576,120.83057
11469,niks1238,Niksek,gbe,Papunesia,-4.82581,142.45
11471,nila1244,Nila,nil,Papunesia,-3.21229,128.966
11472,nila1242,Nilamba,nim,Africa,-4.50002,34.3068
11473,nima1243,Nimadi,noe,Eurasia,22.1263,76.1264
11474,nima1245,Nimanbur,nmp,Australia,-17.374,123.228
11475,nimb1256,Nimbari,nmr,Africa,9.67581,13.8266
11477,nucl1633,Nimboran,nir,Papunesia,-2.5803,140.179
11478,nimi1240,Nimi,nis,Papunesia,-6.34065,146.679
11479,nimo1247,Nimo,niw,Papunesia,-4.3582,141.578
11480,nimo1246,Nimoa,nmw,Papunesia,-11.2297,153.158
11482,nina1238,Ninam,shb,South America,4.03894,-62.7801
11483,labo1244,Ninde,mwi,Papunesia,-16.4291,167.442
11485,nind1242,Nindi,nxi,Africa,-11.2569,36.3116
11488,ning1275,Ningera,nby,Papunesia,-2.77145,141.454
11489,ning1274,Ninggerum,nxr,Papunesia,-5.43194,141.158
11492,ning1273,Ningil,niz,Papunesia,-3.49733,142.251
11497,ning1271,Ningye,nns,Africa,9.29341,8.43562
11498,nini1235,Ninia Yali,nlk,Papunesia,-4.4737,139.39
11503,ninz1246,Ninzo,nin,Africa,8.95791,8.47328
11508,nips1240,Nipsan,nps,Papunesia,-4.14421,139.753
11511,nisa1239,Nisa-Anasi,njs,Papunesia,-1.95386,137.6
11512,nise1244,Nisenan,nsz,North America,38.047,-120.393
11513,nisg1240,Nisga'a,ncg,North America,55.199,-129.192
11515,nisi1238,Nisi (China),yso,Eurasia,23.418,104.85
11521,niua1240,Niuafo'ou,num,Papunesia,-15.6014,-175.64
11522,niua1241,Niuatoputapu,nkp,Papunesia,-15.957686,-173.778333
11523,niue1239,Niuean,niu,Papunesia,-19.06,-169.86
11524,niva1238,Nivaclé,cag,South America,-22.8557,-61.7606
11526,gily1242,Nivkh,niv,Eurasia,52.59,140.681
11527,suga1248,Nizaa,sgi,Africa,7.12906,12.3779
11530,njal1239,Njalgulgule,njl,Africa,8.70752,26.1147
11535,njeb1242,Njebi,nzb,Africa,-2.18115,12.7063
11538,njen1238,Njen,njj,Africa,5.75169,9.90439
11539,njer1242,Njerep,njr,Africa,6.82183,11.521
11545,njye1238,Njyem,njy,Africa,2.30483,14.1175
11548,nkan1238,Nkangala,nkn,Africa,-13.3688,19.0476
11549,nkar1238,Nkari,nkz,Africa,5.43898,7.76345
11551,nkem1242,Nkem-Nkum,isi,Africa,6.59158,8.68668
11552,nkhu1238,Nkhumbi,khu,Africa,-15.4126,13.9704
11560,nkon1247,Nkongho,nkc,Africa,5.33848,9.80096
11562,nkon1245,Nkonya-Nkami,nko,Africa,7.20316,0.3209
11563,nkor1239,Nkoroo,nkx,Africa,4.57641,7.45802
11565,nkoy1244,Nkoya,nka,Africa,-14.8513,24.7649
11567,nkuk1238,Nkukoli,nbo,Africa,5.7562,8.28051
11573,nkut1238,Nkutu,nkw,Africa,-3.67432,22.6802
11577,nnam1238,Nnam,nbp,Africa,6.31319,8.48975
11581,nobi1240,Nobiin,fia,Africa,22.8142,31.8376
11582,nobo1238,Nobonob,gaw,Papunesia,-5.06952,145.712
11584,noca1240,Nocamán,nom,South America,-8.91666,-73.1667
11586,noct1238,Nocte Naga,njb,Eurasia,27.152,95.3903
11589,noga1249,Nogai,nog,Eurasia,43.5917,46.6618
11594,noir1238,Noiri,noi,Eurasia,22.8781,73.5486
11598,noku1237,Nokuku,nkk,Papunesia,-14.8974,166.603
11599,noma1260,Nomaande,lem,Africa,4.5893,10.9157
11602,noma1262,Nomane,nof,Papunesia,-6.30218,145.098
11603,noma1263,Nomatsiguenga,not,South America,-11.5349,-74.4371
11606,nomu1240,Nomu,noh,Papunesia,-6.10429,147.5
11613,nong1247,Nong Zhuang,zhn,Eurasia,21.83753,107.3622
11616,nonu1241,Nonuya,noj,South America,-1.25,-72.5
11619,nook1247,Nooksack,nok,North America,48.2201,-121.973
11622,noon1242,Noon,snf,Africa,14.792,-16.9205
11623,noon1243,Noone,nhu,Africa,6.37256,10.5707
11624,noot1239,Nootka,noo,North America,49.6212,-126.086
11626,nopa1235,Nopala Chatino,cya,North America,16.0954,-97.1339
11634,norr1243,Norra,nrr,Eurasia,27.5088,98.4502
11635,nort2943,North Alaskan Inupiatun,esi,North America,69.582,-143.77
11637,nort2839,North Ambrym,mmg,Papunesia,-16.1741,168.14
11641,nort2918,North Awyu,yir,Papunesia,-5.93647,140.068
11642,nort2697,North Azerbaijani,azj,Eurasia,40.9777,46.4737
11643,nort2860,North Babar,bcd,Papunesia,-7.84311,129.743
11650,nort2976,North Bolivian Quechua,qul,South America,-14.4014,-68.7894
11654,kung1261,North-Central Ju,knw,Africa,-21.92,18.0
11656,nort2939,North Central Mixe,neq,North America,17.17947,-95.70318
11658,taly1247,North-Central Talysh,tly,Eurasia,38.4552,48.6349
11673,nort2815,Northeastern Dinka,dip,Africa,9.27995,31.8392
11681,nort2967,Northeastern Russian River Pomo,pef,North America,39.2894,-122.509
11682,nort2741,Northeastern Thai,tts,Eurasia,14.3253,102.986
11683,krey1238,Northeastern Timbira,xre,South America,-4.199179,-44.8295387
11689,nort2930,Northeast Kiwai,kiw,Papunesia,-7.39215,144.667
11691,nort2952,Northeast Maidu,nmu,North America,40.4102,-120.645
11692,nort2666,Northeast Pashayi,aee,Eurasia,34.66,70.4317
11693,wall1238,Northeast Sahaptin,waa,North America,45.7206,-118.424
11696,nort2836,North Efate,llp,Papunesia,-17.5774,168.375
11700,nort2875,Northern Alta,aqn,Papunesia,15.6913,121.454
11701,nort2686,Northern Altai,atv,Eurasia,50.8998,88.0672
11702,nort2935,Northern Amami-Oshima,ryn,Eurasia,28.2099,129.453
11708,nort2724,Northern Bai,bfc,Eurasia,26.925,99.656
11714,nort2890,Northern Betsimisaraka Malagasy,bmm,Africa,-19.9184,48.812
11715,karo1299,Northern Binukidnon,kyn,Papunesia,9.992,122.816
11717,nort2819,Northern Bobo Madaré,bbo,Africa,12.4182,-4.47538
11721,nort2883,Northern Catanduanes Bicolano,cts,Papunesia,13.9032,124.27
11725,nort2979,Northern Conchucos Ancash Quechua,qxn,South America,-8.97356,-77.4146
11728,nort2780,Northern Dagara,dgi,Africa,11.0441,-3.0124
11731,nort2735,Northern Dong,doc,Eurasia,26.9944,109.204
11733,nort1552,Northern East Cree,crl,North America,55.1928,-77.7505
11734,nort2972,Northern Emberá,emp,South America,7.12761,-77.574
11740,nort2626,Northern Frisian,frr,Eurasia,54.6409,8.58489
11741,nort2709,Northern Ghale,ghh,Eurasia,28.2332,84.929
11743,nort2702,Northern Gondi,gno,Eurasia,18.1632,81.3842
11745,nort2810,Northern Grebo,gbo,Africa,5.17103,-8.1409
11748,nort1545,Northern Guiyang Hmong,huj,Eurasia,26.7238,106.682
11749,gumu1244,Northern Gumuz,guk,Africa,11.05,35.93
11751,nort2938,Northern Haida,hdn,North America,54.004532,-132.079257
11753,nort2662,Northern Hindko,hno,Eurasia,34.3202,73.3844
11755,nort2749,Northern Huishui Hmong,hmi,Eurasia,26.3259,107.102
11760,vase1234,Northern Ju,vaj,Africa,-18.2675,18.1864
11762,nort2877,Northern Kankanay,xnn,Papunesia,17.1057,120.786
11764,nort3270,Northern Katang,ncq,Eurasia,16.18229,106.4588
11767,nort2684,Northern Khmer,kxm,Eurasia,14.4674,103.863
11769,nort2765,Northern Kissi,kqs,Africa,8.7283,-10.4063
11771,nort2641,Northern Kurdish,kmr,Eurasia,37.0,43.0
11777,nort2645,Northern Luri,lrc,Eurasia,32.5438,47.916
11778,lush1252,Northern Lushootseed,lut,North America,48.42,-122.529
11784,mans1258,Northern Mansi,mns,Eurasia,64.4118,61.344
11788,nort1546,Northern Mashan Hmong,hmp,Eurasia,25.7723,106.53
11791,nort2716,Northern Muji,ymx,Eurasia,23.031191,103.418697
11794,nort2774,Northern Ngbandi,ngb,Africa,3.56357,21.85251
11796,nort2718,Northern Nisu,yiv,Eurasia,24.408,102.456
11798,nort2784,Northern Nuni,nuv,Africa,12.131,-2.98206
11800,nort2958,Northern Oaxaca Nahuatl,nhy,North America,18.1884,-96.9748
11802,nort2969,Northern Ohlone,cst,North America,37.436487,-121.827674
11803,nort2907,Northern One,onr,Papunesia,-3.25535,142.006
11805,nort2954,Northern Paiute,pao,North America,40.0799,-119.536
11806,nort2984,Northern Pame,pmq,North America,22.0968,-99.6434
11808,nort2646,Northern Pashto,pbu,Eurasia,34.0,71.33
11809,nort2973,Northern Pastaza Quichua,qvz,South America,-1.88573,-76.0389
11812,nort2966,Northern Pomo,pej,North America,39.1084,-123.209
11813,nort2957,Northern Puebla Nahuatl,ncj,North America,20.1356,-97.9814
11814,nort2723,Northern Pumi,pmi,Eurasia,28.6626,101.305
11815,nort2747,Northern Qiandong Miao,hea,Eurasia,26.6338,108.162
11816,nort2722,Northern Qiang,cng,Eurasia,32.2766,103.192
11817,nort2725,Northern Rengma Naga,nnl,Eurasia,26.4492,94.5683
11818,nort2994,Northern Roglai,rog,Eurasia,12.1967,108.849
11822,nort2671,Northern Sami,sme,Eurasia,68.725,22.1113
11828,nort2968,Northern Sierra Miwok,nsq,North America,38.4179,-120.588
11832,nort2885,Northern Subanen,stb,Papunesia,8.5232,123.588
11835,nort2956,Northern Tarahumara,thh,North America,28.6077,-107.658
11838,nort2959,Northern Tepehuan,ntp,North America,26.4348,-107.379
11840,nort2740,Northern Thai,nod,Eurasia,18.857495,100.20739
11844,nort2985,Northern Tlaxiaco Mixtec,xtn,North America,17.4806,-97.8349
11847,tosk1239,Northern Tosk Albanian,als,Eurasia,41.0,20.0
11848,nort2787,Northern Toussian,tsp,Africa,11.133,-4.88274
11850,nort2732,Northern Tujia,tji,Eurasia,29.3016,109.759
11852,nort2941,Northern Tutchone,ttm,North America,62.8235,-136.644
11853,nort2690,Northern Uzbek,uzn,Eurasia,43.7489,59.231
11861,nort2745,Northern Yukaghir,ykg,Eurasia,65.3874,151.318
11865,nort2770,North Fali,fll,Africa,9.9249,13.6567
11867,nort3047,North Giziga,gis,Africa,10.6755,14.219
11874,nort2980,North Junín Quechua,qvn,South America,-11.2132,-75.8128
11888,nort3139,North Levantine Arabic,apc,Eurasia,34.1709,36.0468
11891,nort2845,North Marquesan,mrq,Papunesia,-8.89412,-140.108
11893,nort3142,North Mesopotamian Arabic,ayp,Eurasia,36.2986,42.0047
11896,nort3046,North Mofu,mfk,Africa,10.6834,14.1117
11897,nort2828,North Moluccan Malay,max,Papunesia,-0.86437,128.323
11898,nort2916,North Muyu,kti,Papunesia,-5.55319,140.84
11902,nort2867,North Nuaulu,nni,Papunesia,-2.93154,129.277
11915,nort2942,North Slavey,scs,North America,63.2671,-123.641
11920,nort2920,North Tairora,tbg,Papunesia,-6.51563,145.959
11921,nort2847,North Tanna,tnn,Papunesia,-19.3733,169.303
11926,nort2921,North Wahgi,whg,Papunesia,-5.75356,144.804
11928,nort2857,North Watut,una,Papunesia,-6.64084,146.218
11929,nort2945,Northwest Alaska Inupiatun,esk,North America,64.77955,-161.80666
11934,nort2816,Northwestern Dinka,diw,Africa,9.81484,29.2998
11935,nort2640,Northwestern Fars,faz,Eurasia,29.643,52.925
11938,nort2699,Northwestern Kolami,kfb,Eurasia,20.1022,78.4934
11941,nort2961,Northwestern Ojibwa,ojb,North America,51.6192,-87.7862
11944,nort3144,Northwestern Tamang,tmk,Eurasia,27.9087,85.1648
11949,nort2775,Northwest Gbaya,gya,Africa,5.9503,15.2569
11952,nort2951,Northwest Maidu,mjd,North America,39.6721,-121.368
11954,nort2986,Northwest Oaxaca Mixtec,mxa,North America,17.8287,-98.0574
11955,nort2665,Northwest Pashayi,glh,Eurasia,35.1678,69.9936
11956,yaki1237,Northwest Sahaptin,yak,North America,46.2655,-120.756
11960,norw1258,Norwegian,nor,Eurasia,59.92,10.71
11963,norw1255,Norwegian Sign Language,nsl,Eurasia,60.7733,10.242
11966,notr1240,Notre,bly,Africa,10.7025,1.27435
11967,nots1237,Notsi,ncf,Papunesia,-3.0557,151.661
11968,nott1246,Nottoway,ntw,North America,36.72,-77.115
11975,noyy1238,Noy,noy,Africa,9.42495,17.9136
11978,nsar1238,Nsari,asj,Africa,6.63008,10.5993
11980,nsen1242,Nsenga,nse,Africa,-15.3946,31.3544
11981,nshi1235,Nshi,nsc,Africa,7.22,10.58
11985,song1299,Nsong,soo,Africa,-4.55057,18.4978
11986,nson1238,Nsongo,nsx,Africa,-10.5166,16.7348
11990,ntch1242,Ntcham,bud,Africa,9.23971,0.599275
11997,ntom1248,Ntomba,nto,Africa,-1.99062,18.265
12001,samb1309,Ntsambaan,smx,Africa,-6.21344,17.1658
12007,nuuu1241,N/u,ngh,Africa,-29.7054,19.0841
12008,nuba1241,Nubaca,baf,Africa,4.35696,11.029
12009,nubi1253,Nubi,kcn,Africa,-0.183215,34.7552
12012,nubr1241,Nubri,kte,Eurasia,28.5092,84.7772
12362,nuer1246,Nuer,nus,Africa,8.13911,32.3829
12365,nugu1241,Nugunu (Australia),nnv,Australia,-31.9899,133.908
12366,nugu1242,Nugunu (Cameroon),yas,Africa,4.63103,11.1837
12370,nukk1240,Nuk,noc,Papunesia,-6.40741,146.875
12371,nuka1242,Nukak Makú,mbr,South America,2.65939,-71.4629
12374,nukn1238,Nukna,klt,Papunesia,-6.0177,146.969
12376,nuku1263,Nukuini,nuc,South America,-7.339,-73.5044
12377,nuku1258,Nukumanu,nuq,Papunesia,-4.576321,159.48537
12378,nuku1260,Nukuoro,nkr,Papunesia,3.84,154.975
12379,nuku1259,Nukuria,nur,Papunesia,-3.40038,154.731
12382,numa1252,Numana-Nunku-Gbantu-Numbu,nbr,Africa,9.16563,8.4657
12383,numa1254,Numanggang,nop,Papunesia,-6.39311,146.719
12386,numb1247,Numbami,sij,Papunesia,-7.52806,147.298
12388,nume1241,Nume,tgs,Papunesia,-14.209,167.562
12389,nume1242,Numee,kdk,Papunesia,-22.2689,166.705
12391,nung1291,Nungali,nug,Australia,-14.9109,131.641
12396,nung1282,Nung (Myanmar),nun,Eurasia,27.2887,98.7333
12399,nung1292,Nungu,rin,Africa,8.95481,8.62164
12400,nung1283,Nung (Viet Nam),nut,Eurasia,20.8965,104.286
12410,nupb1238,Nupbikha,npb,Eurasia,27.4301,90.534
12412,nupe1254,Nupe-Nupe-Tako,nup,Africa,9.18404,5.40031
12414,nupo1240,Nüpode Huitoto,hux,South America,-2.34495,-70.9559
12418,nusa1245,Nusa Laut,nul,Papunesia,-3.67727,128.776
12420,nusu1239,Nusu,nuf,Eurasia,26.7292,98.8801
12431,nyab1255,Nyabwa,nwb,Africa,6.87615,-6.84428
12438,nyah1249,Nyaheun,nev,Eurasia,15.1034,106.543
12439,nyah1250,Nyahkur,cbn,Eurasia,15.8909,101.515
12446,nyak1260,Nyakyusa-Ngonde,nyy,Africa,-9.71018,33.7763
12449,nyal1250,Nyali,nlj,Africa,1.92098,30.0201
12450,nyam1285,Nyam,nmi,Africa,9.18024,10.83652
12451,nyam1271,Nyamal,nly,Australia,-21.6092,119.693
12453,nyam1277,Nyambo,now,Africa,-1.6096,30.9156
12458,nyam1279,Nyamusa-Molo,nwm,Africa,5.89708,30.3658
12459,nyam1275,Nyamwanga,mwn,Africa,-9.11261,32.3163
12460,nyam1276,Nyamwezi,nym,Africa,-5.08559,32.94452
12462,nyan1305,Nyaneka,nyk,Africa,-15.9616,14.94
12463,nyan1304,Nyanga,nyj,Africa,-1.29357,28.31546
12464,nyan1303,Nyanga-li,nyc,Africa,2.97634,29.1805
12465,nyan1315,Nyangatom,nnj,Africa,5.39809,35.6232
12467,nyan1302,Nyangbo,nyb,Africa,6.82649,0.37152
12468,nyan1313,Nyang'i,nyp,Africa,3.4997,33.73651
12469,nyan1301,Nyangumarta,nna,Australia,-20.6271,121.391
12471,nyan1308,Nyanja,nya,Africa,-14.8047,32.8108
12473,nyan1307,Nyankole,nyn,Africa,-0.46364,30.548
12476,nyar1245,Nyarafolo Senoufo,sev,Africa,9.66934,-5.11685
12483,nyat1246,Nyaturu,rim,Africa,-5.12263,34.6657
12488,nyaw1247,Nyawaygi,nyt,Australia,-18.8743,146.216
12492,nyem1238,Nyemba,nba,Africa,-15.709,18.2515
12495,nyen1257,Nyengo,nye,Africa,-17.2314,22.4787
12497,nyen1254,Nyenkha,neh,Eurasia,27.3732,90.3947
12501,nyeu1238,Nyeu,nyl,Eurasia,14.8817,104.33
12503,nyig1240,Nyigina,nyh,Australia,-17.9594,124.348
12505,nyih1240,Nyiha (Tanzania),nih,Africa,-9.4472,32.9057
12511,nyin1250,Nyindrou,lid,Papunesia,-2.1143,146.627
12512,nyin1248,Nyindu,nyg,Africa,-3.03802,28.6434
12514,nyis1236,Nyishi-Hill Miri,njz,Eurasia,26.0,93.5
12516,nija1241,Nyiyaparli,xny,Australia,-22.8558,120.831
12521,nyol1238,Nyole,nuj,Africa,0.88072,33.9181
12522,nyon1241,Nyong,muo,Africa,7.274185,11.061485
12524,nyor1244,Nyore,nyd,Africa,0.07523,34.6166
12525,nyor1246,Nyoro,nyo,Africa,0.95294,31.3493
12529,nyul1247,Nyulnyul,nyv,Australia,-16.9129,122.851
12530,nyun1247,Nyunga,nys,Australia,-33.1199,118.151
12531,nyun1248,Nyungwe,nyu,Africa,-16.4757,33.0233
12534,nzak1246,Nzakambay,nzy,Africa,7.66745,15.6675
12535,nzak1247,Nzakara,nzk,Africa,4.79567,22.8254
12537,nzan1240,Nzanyi,nja,Africa,10.0666,13.3343
12540,nzim1238,Nzima,nzi,Africa,5.1785,-2.81123
12546,oban1244,Obanliku,bzy,Africa,6.4794,9.27156
12553,obis1242,Obispeño,obi,North America,35.2873,-120.669
12554,oblo1238,Oblo,obl,Africa,8.18943,14.29
12555,obok1239,Obokuitai,afz,Papunesia,-2.88029,137.924
12556,obol1243,Obolo,ann,Africa,4.62851,7.81985
12557,obom1235,Obo Manobo,obo,Papunesia,7.29141,125.09
12560,obul1238,Obulom,obu,Africa,4.72908,7.11671
12562,ocai1244,Ocaina,oca,South America,-2.159,-72.1422
12564,occi1239,Occitan,oci,Eurasia,44.1415,6.82979
12569,ocot1243,Ocotepec Mixtec,mie,North America,17.1823,-97.751
12570,ocot1244,Ocotlán Zapotec,zac,North America,16.8258,-96.7263
12571,oddd1238,Od,odk,Eurasia,27.53636,67.84754
12573,odia1239,Odiai,bhf,Papunesia,-3.82276,141.336
12576,odoo1238,Odoodee,kkc,Papunesia,-6.59222,142.486
12577,oduu1239,O'du,tyh,Eurasia,19.3497,104.106
12578,odua1238,Odual,odu,Africa,4.83273,6.41493
12579,odut1238,Odut,oda,Africa,5.20317,8.27253
12583,ofay1240,Ofayé,opy,South America,-22.278,-53.7227
12585,ofoo1242,Ofo,ofo,North America,30.43,-91.75
12592,ogba1241,Ogbah,ogc,Africa,5.25057,6.53895
12597,ogbi1239,Ogbia,ogb,Africa,4.75352,6.34034
12598,ogbo1242,Ogbogolo,ogg,Africa,4.90943,6.54706
12600,ogbr1243,Ogbronuagum,ogu,Africa,4.74842,6.9058
12603,ogea1238,Ogea,eri,Papunesia,-5.37766,145.71
12615,song1305,Ohendo,soe,Africa,-3.81041,21.4223
12620,oira1263,Oirata,oia,Papunesia,-8.09044,127.201
12627,ojit1237,Ojitlán Chinantec,chj,North America,18.075,-96.3369
12631,okan1243,Okanagan,oka,North America,49.2745,-119.294
12638,okie1245,Okiek,oki,Africa,-2.78048,36.5977
12639,okin1246,Oki-No-Erabu,okn,Eurasia,27.3738,128.619
12641,okob1241,Okobo,okb,Africa,5.02037,8.08696
12642,okod1238,Okodia,okd,Africa,5.29237,6.44113
12643,okoe1238,Oko-Eni-Osayen,oks,Africa,7.53908,6.15725
12644,okoj1239,Oko-Juwoi,okj,Eurasia,13.0472,92.8753
12646,okol1241,Okolod,kqv,Papunesia,4.53989,115.753
12655,okpa1238,Okpamheri,opa,Africa,7.33708,5.97843
12658,okpe1249,Okpe (Northwestern Edo),okx,Africa,7.29515,6.24719
12659,okpe1250,Okpe (Southwestern Edo),oke,Africa,7.22407,5.94885
12663,oksa1245,Oksapmin,opm,Papunesia,-5.20797,142.177
12665,okuu1243,Oku,oku,Africa,6.23712,10.5096
12685,fran1264,Old Frankish,frk,Eurasia,52.896,9.98388
12694,oldk1238,Old Kentish Sign Language,okl,Eurasia,51.1198,0.98365
12701,oldn1245,Old Nubian,onw,Africa,18.760713,31.748657
12706,prus1238,Old Prussian,prg,Eurasia,52.394,14.757
12707,rapa1245,Old Rapa,ray,Papunesia,-27.6304,-144.338
12720,olek1239,Olekha,ole,Eurasia,27.2079,90.5546
12725,oloo1241,Olo,ong,Papunesia,-3.2929,142.131
12729,olom1241,Oloma,olm,Africa,7.01279,6.02767
12735,olub1238,Olu'bo,lul,Africa,4.6242,31.9103
12738,olul1245,Olulumo-Ikom,iko,Africa,5.97709,8.56546
12740,olut1240,Oluta Popoluca,plo,North America,17.8937,-94.8863
12742,omag1248,Omagua,omg,South America,-3.526,-69.1667
12745,omah1247,Omaha-Ponca,oma,North America,42.0944,-96.5295
12747,oman1239,Omani Arabic,acx,Eurasia,23.25,58.5
12748,omat1240,Omati,mgx,Papunesia,-7.39808,144.005
12749,omba1241,Ombamba,mbm,Africa,-2.75341,13.617
12751,ombo1238,Ombo,oml,Africa,-2.32162,25.1748
12752,omej1234,Omejes,ome,South America,0.99999,-70.0
12755,omet1237,Ometepec Nahuatl,nht,North America,16.7786,-98.427
12756,omii1238,Omi,omi,Africa,3.2542,30.5385
12757,omie1241,Ömie,aom,Papunesia,-9.03136,148.107
12760,omot1239,Omotik,omt,Africa,-1.34401,35.6296
12762,omur1241,Omurano,omu,South America,-4.92162,-75.9157
12768,onei1249,Oneida,one,North America,43.438742,-75.708106
12771,onge1236,Önge,oon,Eurasia,10.6926,92.4707
12772,ongg1239,Ong-Ir,oog,Eurasia,15.1225,106.001
12773,bira1253,Ongota,bxe,Africa,5.29807,37.025
12774,onin1245,Onin,oni,Papunesia,-2.75976,132.062
12775,onin1237,Onin Pidgin,onx,Papunesia,-2.83,132.083
12777,onjo1240,Onjob,onj,Papunesia,-9.31824,149.121
12778,onoo1246,Ono,ons,Papunesia,-6.19223,147.579
12779,onob1238,Onobasulu,onn,Papunesia,-6.30876,142.776
12780,onon1246,Onondaga,ono,North America,42.92,-76.12
12783,onte1239,Ontenu,ont,Papunesia,-6.45912,145.765
12787,sema1269,Onya Darat,sdm,Papunesia,-0.75188,110.527
12789,oorl1238,Oorlams,oor,Africa,-28.38447,23.01446
12795,opao1240,Opao,opo,Papunesia,-7.85988,145.751
12807,oran1258,Orang Kanaq,orn,Eurasia,1.88296,104.008
12809,oran1259,Orang Seletar,ors,Eurasia,1.45841,103.766
12812,orao1237,Oraon Sadri,sdr,Eurasia,24.7458,88.9157
12822,orin1239,Oring,org,Africa,6.68753,8.12005
12825,oriz1235,Orizaba Nahuatl,nlv,North America,18.63995,-96.97648
12829,orma1241,Orma,orc,Africa,-1.79489,39.60749
12831,ormu1248,Ormu,orz,Papunesia,-2.51361,140.6015
12832,ormu1247,Ormuri,oru,Eurasia,32.6819,69.3444
12833,oroo1241,Oro,orx,Africa,4.86134,8.11394
12834,oroc1248,Oroch,oac,Eurasia,50.3235,137.851
12835,oroh1237,Oroha,ora,Papunesia,-9.7386,161.513
12836,orok1265,Orok,oaa,Eurasia,49.3639,143.128
12837,orok1269,Orokaiva,okv,Papunesia,-8.79019,148.09
12839,orok1266,Oroko,bdu,Africa,4.89504,9.15209
12840,orok1267,Orokolo,oro,Papunesia,-7.81309,145.34
12843,oroq1238,Oroqen,orh,Eurasia,50.6319,125.017
12846,orow1242,Orowe,bpk,Papunesia,-21.6269,165.473
12847,orow1243,Oro Win,orw,South America,-10.737,-64.0299
12851,orum1241,Oruma,orr,Africa,4.9377,6.38295
12857,orya1242,Orya,ury,Papunesia,-2.76483,139.89
12858,osag1243,Osage,osa,North America,36.7828,-96.2949
12860,osam1235,Osamayi,syx,Africa,-0.012,13.61
12861,osat1238,Osatu,ost,Africa,6.20829,9.80188
12864,osin1237,Osing,osi,Papunesia,-8.25262,114.292
12869,osos1238,Ososo,oso,Africa,7.42868,6.21509
12870,osse1243,Ossetian,oss,Eurasia,41.7882,43.2674
12877,otan1238,Otank,uta,Africa,6.54809,9.34019
